MedInc,HouseAge,AveRooms,AveBedrms,Population,Households,Latitude,Longitude,HousePrice
1.6018264917719423,36.82747823417293,5.237928617803901,1.5637805691308702,628.3279428687807,116.35818363266958,34.287496397505635,-122.17142767380184,1.6235875251757037
4.101170644690706,40.365019681026055,4.175810094756226,1.6819065101471042,1799.7443028460011,157.49460006464662,40.20376977245041,-116.63981433747773,3.5031007780100456
1.4763578978664507,21.021106740561073,4.1671747132642,1.7604120732226733,154.77183974473655,61.26544512034273,40.69104696880944,-122.95558131080527,1.8327926807174137
3.0175094252146786,34.818203787303624,3.3493301822843344,1.9911678371839716,480.56264486805566,929.711784333902,37.650865008177554,-116.90077033481526,2.7376857876106255
1.0203696239345328,37.754896763837074,3.6315287712193927,2.124645471912886,382.33726874595163,930.5967118883699,34.08202375245824,-117.51418579426743,1.2348755771306525
1.399208858123318,16.14278391554646,4.405965715516156,1.6536163759273221,167.49788807475866,563.4852517416979,34.25298989071107,-118.07586505163137,1.3288497099453969
2.9994550373027415,5.927694946391757,4.75458251294898,1.5285890729397722,447.5335993918739,259.1452707687673,41.490655628140416,-117.16843237061798,2.352918339649903
3.932334579120756,46.62795175286759,5.546884215368524,2.412730483652912,706.5125367032938,96.14013409059389,37.77589552208825,-121.4059604456461,2.7361762453151934
2.9614651843963427,35.53291456086124,5.379837654299603,1.0,724.0679091018404,147.40413751266033,35.46659955294717,-117.98552234492507,1.6454492735081356
2.565557640777603,34.053630852690866,7.150076312098432,1.9610456326206687,1175.4849964915393,388.8883665371157,38.09192803316288,-123.6549548036239,1.380443277352612
2.3383560791583187,4.004028275810877,3.34743229303682,1.6018984035121115,387.60539003308105,172.61529958991983,35.12859452715202,-121.42179461501485,1.3771706423860768
1.2978888784784528,42.71152593270025,4.179636900300491,1.8479945466116954,147.3236921956707,244.29410329838,39.53118816597206,-117.70153514599772,1.801228865153568
1.896628612959088,29.86876196038871,3.4363457787055083,1.6622410922866229,101.08093583948934,76.79073054703858,34.139126222025084,-119.56422359693758,1.3904484909910688
2.159076565947495,44.242105283195876,6.57441841926991,2.13037245380384,254.3188691112957,100.88630991754162,35.08636660691076,-123.78986772039447,2.036626125354924
4.611536566646036,50.702620370574834,3.8545637409438247,1.7928828397855971,104.30690178605789,148.5858626963179,39.328460908502535,-118.07578224035434,3.651294247175842
3.227826965685281,49.81211636489235,6.337651257751979,1.2408669672505854,198.20343236719515,665.567265006527,32.97450634399571,-115.66084460375944,1.850858013564546
1.1257842707371988,44.660556665900586,6.92983386851927,1.2297447896068074,123.73998451684844,299.8702348543408,41.95210352780066,-123.99058468174259,2.1377802531623757
3.1964537261155983,1.558316065399814,5.073500884317388,1.5793144899446887,209.59655469476752,124.5807391113783,35.66620072337897,-117.10543224112463,2.01689266138171
2.24220298897676,46.17208762008478,4.893548222909267,1.8617675340092594,2400.5322477059485,177.64287019473323,39.125880111001194,-121.77468554294994,1.737355005035579
1.9377722719822628,4.828178005209921,4.533950088007932,2.1413609502225777,356.6143728056122,861.9597723307386,33.28639710952981,-122.94157592046162,1.681065608867337
3.6907812053802607,44.41089247901513,4.074989578026609,1.442125352215384,1943.578682736225,466.816407561078,37.888194537648616,-118.6279081160932,2.483624455563068
4.551695319454899,15.288877499192806,3.9305704611324943,1.0594218450750232,612.5769843146923,99.47000735634812,37.589430336851606,-117.64340754546012,3.502607538931266
4.330314012349789,32.113485265201746,4.287805153921605,1.797175376267212,216.49669242065747,281.1766630285989,35.00526894649109,-123.44225618931598,2.5661114091313153
1.786737334257868,2.9414797886438633,7.747060779280164,1.6627493638972242,356.63199103142,277.6564188780977,35.804358175235414,-123.64647527912189,0.9905677801294482
2.3288947808868836,40.33026650202963,3.2786883053620417,1.696633317302198,77.42564415736695,487.3162130086951,40.56414299254779,-115.5226456325113,2.396254200661113
3.2079487548469285,6.697012233881546,4.765406138384247,1.3228103245138458,289.71577978862615,87.22498613235705,34.71624315314865,-123.33776827712843,2.1367643618282353
4.427223169859002,21.945096755464366,5.547746388983295,2.092916769128273,108.76223930995617,161.7604443219642,39.051733498964865,-123.72271500220336,2.3909481387733305
2.139159256568318,42.68974611859037,4.115199226244468,1.4003714670743381,734.0317968908935,616.5888552517071,36.77323550778872,-121.04986689920914,1.8995512886333912
2.477303107139365,36.46279882192509,5.077528926092505,1.7534945552085521,261.1535910844095,490.6831832161057,37.341932446701755,-116.03457559196082,2.117214844546474
1.5633524361435092,1.3081775397614124,2.8537087274627897,1.742182219484836,297.78978905257503,144.12460142470644,36.00212193160091,-118.03982754007261,1.2715663618899398
1.4946569086444157,21.55464906166999,6.669286908181188,1.8403882243245842,265.61964649335664,372.4371150149567,39.96131490517503,-116.01300450738154,2.0267836785253097
4.080677021111657,3.1383033651899095,6.292412946413096,1.4205994366521502,990.6822452464758,162.9901750101115,32.54547072789278,-123.30568477091785,1.978966925613837
5.355478278472719,35.34849290174193,4.351289466209647,1.370707814281865,165.69757000994395,345.6566430991587,34.19241623645864,-119.58248362526733,3.4032748755897804
2.62215091058545,50.416373079419394,3.4419880997156236,1.9554332651752904,155.11380806544062,494.6754204921561,35.90421431023803,-116.81678457906018,3.0282966370551434
4.489612741592706,34.41832437733872,5.685217836736668,1.8414014894708526,568.2700767694163,128.22940825011412,34.47336726053986,-116.88429537112106,2.7527398872322553
3.2570374108650544,12.442993986995345,3.1758145801297486,1.762994052063328,1195.509844401834,176.82706082544217,37.68646372905649,-117.06956479526379,1.9237764419352315
1.9688313092932013,19.116884635393546,3.31551438399751,2.0650435659014215,561.8745935757223,267.7787855385823,39.056036040166,-115.08601038993162,1.8303712098888594
3.2566459066800686,50.80917833858185,4.410187266778972,1.7653332582751664,3593.396464789138,157.3731802596868,38.09063570248654,-121.20239980714089,2.1864610019955704
5.865092674345234,12.426673013649852,7.066833280042391,1.5311079521225883,158.49853709523012,141.3924575485424,37.18298500751382,-122.46920297678216,2.8328286753715037
2.6700227165443886,29.637982725776574,5.431278496480429,1.828686368883468,46.22138266356345,337.95175166434984,39.069035807017144,-121.91064597262191,1.4567787380506323
5.943640520672419,21.42314424276898,3.691014856140105,1.804157698696,656.7019926666565,646.7996344163181,40.93788376506399,-119.97583862733826,2.7714056524910475
0.7335404384959904,40.1840801943393,2.705726945355518,1.8132322104100038,346.095063374763,145.0815399009426,39.03002562009127,-122.29356201903553,1.7268680396202303
4.099853544372959,45.236852870974246,4.537862671905276,1.3818002511618712,646.4939018226951,124.69244385947961,38.84637729143248,-115.17120579465774,2.906031204254975
2.8392034404564472,18.382700991865136,4.832802541705917,1.3555220862871502,949.9177838371822,115.13536885851501,41.29401703581583,-119.93651574008501,1.9854457644774497
2.340808364824756,34.68021454866851,4.384896294657383,1.9660607978170273,87.76360373312194,225.50192023150194,41.604444435834836,-114.28836019296467,2.0544969461984914
2.845902920611624,29.00143257340409,7.705370120856011,1.6005060313593493,302.86833505233864,820.2777686740953,34.465381834128074,-115.79618364627399,1.3463033272673646
1.0062348992681573,15.200668992827103,4.307776738616322,1.1177977852037457,724.919463481173,170.9273024485853,35.620160739436216,-118.50437339115794,1.3776295906576248
2.4355291818896023,14.868980943463086,2.2599979082875166,1.2532349048971188,520.8630531806614,805.3341833123942,32.61240740196952,-119.20037788650727,1.9714175260110682
3.249679206429359,28.470214024147502,3.9663970261859505,1.266547711583377,338.32116173283526,158.268971715095,35.87193340617951,-121.25073835691903,2.5944648482044963
5.691347404892116,8.85414655014729,5.136610229907984,2.041051160324678,844.0827864151629,75.23308908823073,39.38024430339365,-115.39968946783821,2.997107467852028
2.097749054114532,42.351304720606045,5.033266579055875,1.6328461364439844,1092.9628226680434,1137.3480023627797,41.76788354085284,-120.22865328047266,1.7549635267575538
1.814397031647857,4.519246799220502,4.25032952034484,1.660420791631003,51.874066476746954,215.56984467088887,32.62621747625586,-119.0459243586255,1.4851599632931787
2.115141002675542,5.823298796624132,4.044405403091667,1.5362587202663611,1950.385434044736,573.5925430291139,33.59526626479387,-122.39261874995768,1.8111879601416192
4.2960717508638355,18.453541755290647,2.4598813930153587,1.3340852272411445,118.77192170011881,512.8570853174596,37.49027640839604,-123.34735457470953,2.9247647274562185
3.2039215850580116,7.022679668053801,4.598504890534229,1.9192980266726103,731.7527458524283,437.14128149122524,33.53489861952044,-120.1453210938332,1.889693658544243
2.0857320528584666,25.260701084030117,4.048770145305809,1.8784847737409625,289.8603824124133,199.3313765459877,32.97555615354021,-120.44690651792874,1.3926716214887604
3.513573871785779,21.383470412535388,4.8296546526083715,1.4320379323933097,1415.066069817935,359.0353580124214,36.71489216625571,-114.35997660210202,2.215078738987618
2.8534784951901857,37.81229959017157,5.193390618357354,2.182369699995603,829.7006600056369,196.82499582665093,39.329176138519415,-121.32621199313897,1.986397588861262
4.411975265846664,49.60321191569574,6.5033700489579305,1.9135990688592788,727.2921788985363,69.84666740429604,35.68508125832553,-121.14656365066708,2.6270190608221515
1.9135754453918261,39.43148782169543,3.3646719503948948,1.38990166582252,503.7042692419296,176.37431880080163,34.444334477286795,-118.85248417642609,1.7616745134450171
2.307509782219897,10.151881806910822,3.0398414323461727,1.5566534203006788,235.72881905272476,502.9001776512707,35.78511892720931,-122.30590568173591,1.8921656094140564
2.23434009159015,48.711585558684554,3.7727718901104184,1.531745621145127,149.8915440235705,637.9905375975236,33.73848831367002,-114.58917230701886,1.7067559797860608
1.307664244052475,20.99880506020643,3.594202125493061,1.75501723468182,101.18535348661501,640.2068454055252,35.87401998118589,-114.4801358511631,1.450675713477329
3.1520723913548236,25.183657407272555,3.4986498173087304,1.2389611881902625,215.7907618277338,241.2435958300273,37.18591250676951,-122.545529313848,2.587073584097643
3.09729031120719,22.500388105902413,6.9134717267045875,1.431883632241515,1004.385880464267,766.1858544493633,33.19993337569514,-118.59078660296382,1.9566368772223783
2.7252406286850377,15.307898187673667,4.685744251546657,1.932625615486167,148.12796355615185,101.56842209638604,37.711716645724884,-121.1366768359231,1.3509421517201012
2.4174334833231073,46.64725867767168,8.09881730094392,1.2003679242874805,1351.565379130553,2680.483021087823,37.337283916609266,-117.28626348174839,1.3554962819437446
1.3395244045356631,17.944182160727422,4.477562766661075,1.584788124842599,144.63190598200836,238.37840080472102,36.403781499204,-116.77660487337948,1.212079917924048
2.2026855900043207,30.508419953656865,3.1532607156920616,1.2901342496176222,342.27392024146366,266.2103122412692,38.40774551067594,-122.5935764569603,2.1873051615028087
2.2902082258166057,13.24171280309084,3.516786423467297,1.9790968582203528,633.3975699826083,83.05742464324919,41.37151737094801,-117.18305827365937,1.6920345297912516
1.8200452535894827,41.6661441132792,6.0941945452169595,1.7659018026023134,1126.1283452651933,160.29519600581853,35.59260963602321,-117.22972500127919,1.7950223592885928
2.5076777963605537,40.48413163598851,3.1894372127970883,1.2293179351608634,279.6127615015326,463.6383582467658,33.763033047851614,-120.54859786942599,1.9687733054125918
3.3268483966252873,16.11191906079924,5.298178028661436,1.3384544821177202,652.7855111226157,389.7744156055852,39.525774730015684,-118.50492146507557,2.3501471137427057
6.980307362907403,35.759257730316136,4.026808961174466,1.653315927570982,498.9828138671158,67.43665291476887,34.87674879726761,-122.50849938427613,3.955661855618883
2.9662214578359483,36.897550187842434,3.390754042928874,1.0393509435067414,314.26014757232514,323.7821367515724,39.38320217752217,-119.43756733943711,2.298964529875959
3.091867246705077,29.688082221343077,6.793429667001963,1.323094967970782,142.78114195946478,54.45031412207001,35.132654362672746,-120.60976720404318,2.8243417684382455
2.6189593445082804,31.63051749585518,3.7562840686005634,1.3982277789665116,626.4348111392201,740.0949797216983,33.59130015167012,-118.80575501847188,2.1825577045563764
1.0414504368521493,30.297186552830585,3.4963819058121244,2.1318020947392142,414.8276210516872,749.3464923681936,41.99859507703222,-122.16894206360242,1.6365945802182862
2.6824835476145044,5.175084603737127,4.376862205128498,1.4691240060318675,293.08315568328106,96.71409136561576,37.53689862560662,-121.07690248036639,1.6689307590493605
2.8013882698559764,35.18353258040303,3.847904414342847,1.881135911684393,452.4945223508848,296.61547868181765,39.56391715744547,-118.36818551980613,2.270326401883358
9.314953911255405,24.958525501773252,8.71020886234261,1.4999206852713607,714.1947930147452,68.67033965171004,36.22217072878368,-114.11707519763573,4.701135416214217
2.469015572640463,23.36132130761209,6.160187331326633,1.9134510421015236,75.198088140208,163.79713652013956,41.125104168477336,-119.48632574263766,2.004931040226856
3.160637257922155,44.85996015787184,3.753888639613905,1.2087146215785318,233.63142483870368,306.8503232829663,40.358066141253204,-120.51815398970021,2.3464753886243175
2.6715106933191093,2.184562386517003,3.886071952548948,1.426673280641089,152.29432444154662,268.8084275095709,40.385150506506015,-122.2086300871108,1.5662461375806767
1.515372042150946,13.817060815896513,2.4452943824023645,1.6130655724281917,164.2641247607507,323.72476313052186,40.08202397112814,-117.3205903766219,2.2099228043329835
4.813437121764286,7.191578491980064,4.670289659412524,1.708417317235182,183.29495631835837,287.9353083989846,38.03481027181124,-118.0130155304003,2.853132715200608
3.9589012171329885,2.802393275096014,3.5818599231837553,1.759020918893022,1210.0435546760893,339.5723283572493,37.07822737880842,-118.20501394057605,2.1710967245864765
4.037057049877059,15.059526881473325,4.601596988453699,1.7135053510940832,562.9787988690408,139.6586171861615,38.69606790994567,-123.64683017397341,2.3030025683984325
1.7251366635691228,51.41228991252856,2.4846151330770523,1.8242894375800245,134.29427461677275,208.24879292291763,35.1085694111859,-116.74823293593005,1.6836967982632556
5.481600692437871,14.781687833586263,4.4458589913943465,1.644900719024541,485.81337011295136,253.68606723199798,37.617908331154545,-118.42848513577397,2.9094781326135006
1.348610048841084,34.84899680958434,7.460343001186801,1.7071225881692256,619.0712885975803,208.71386360055558,38.95648647604829,-123.47046534344304,1.105135430647285
3.645263110842773,7.033243392076795,4.555076605075329,1.3462990545637907,281.8296272948453,2795.6222018650196,33.37093369930807,-118.56070073233661,2.144487083074934
8.127292261390373,31.69422913240873,3.552300223304526,1.1929000183431662,111.34970714578816,265.99761171095776,39.68305544652461,-117.16870993046531,5.0
1.6565412385454974,51.20855564005398,4.45425572792469,1.3184125121837824,135.82808999783657,70.69565588606797,36.995581290518395,-122.76814532512293,1.2059959225485877
2.0479742527495777,15.883713696483731,4.396133388105566,1.1765641734648795,82.58581882811166,91.94172875539536,41.529824941102675,-114.5860655071502,1.4719112446397236
2.8571530230042077,44.25185643515472,8.649918874479235,1.7244144644852948,3428.703849634807,305.4209843135539,41.520983524838556,-115.58199902466254,1.887388446003892
2.11332423156625,51.87614039869331,4.055797833495105,1.9893708804285903,71.61709486039771,219.49869975829765,40.51058493277291,-123.77275715872318,1.9747425132637293
1.251907370186661,31.016258524757944,3.123680671843627,1.364007491811402,115.0989259299227,208.94432948284177,36.53230475652764,-122.22419780025852,1.2770508087539423
2.8130842728217735,16.779456121829803,4.510632791767846,2.017181439628329,394.06406545574805,60.07511580454773,39.342074791518066,-117.3482915248418,2.035358718655856
1.5981522899331775,35.35009425485696,4.752448559082205,1.8046352917275166,64.88436900439525,71.41088303758725,34.61211486125459,-122.1618283727854,1.373590537021348
3.444560138968371,44.08725851969956,5.30520699368099,1.475873835225429,126.61455344092721,89.33525532047389,35.24362107268265,-116.19862914947646,2.5355797849066235
1.716500942302953,9.738862391060895,5.622230971037706,1.5374452884559715,452.5641073730993,101.2753259791804,37.9843353792951,-120.91801264264578,1.4587732490736915
5.90008762507355,24.07830395591412,8.057939072755865,2.06080376967962,494.3288589793334,73.47991533467471,39.519040854613976,-115.40375002289952,3.3731967916509453
1.8374401016497082,17.278573216315888,3.748294323713243,1.0358822692627905,607.7225490823681,459.1753806467871,36.646898977173734,-123.25570571248275,1.6359103686748004
2.3139805928542,15.451308845081373,3.647474742359975,2.0591307030381603,825.0525798595627,286.1374180881985,39.99246592634454,-119.8874291592571,1.1519291685047575
4.082700303885948,44.9018842977488,2.5696226436290166,1.9723073704659946,387.48275343296865,527.9933912443021,38.55043840677393,-114.5288113071007,2.9269012277908617
1.4689793527496966,22.504354347913765,5.465721473449891,1.4654386660960883,202.578856591421,817.5324664984462,35.50707555744378,-121.83553982821975,0.8726787785526839
3.0456975862905713,18.292893431999552,3.4342744833537613,1.6183855294796567,637.3997686320974,303.5728038108107,35.16269541261821,-118.56844726153464,1.8575444716112177
5.225609162299188,31.779037612726697,5.856366054279254,2.2826941215222805,1620.5216524462026,120.91064137265477,39.99416597069292,-121.56802830347306,3.1961776049238892
1.2168412754764801,12.189480561506445,3.867117996727792,1.2687385510097346,748.1776615456915,502.30325235026106,35.3481374248519,-120.60250831473779,1.2614753875925735
2.981173244567787,12.724568018972027,7.521664010896425,1.5897740631841741,170.0751594150467,73.29437850288176,34.523392830531506,-123.23358634150412,1.747507689960708
3.09547509106695,27.534725274446735,2.9152277097562598,1.876571932857141,745.5811913491376,148.606357000428,39.42910009281052,-123.79537621055323,2.047376905479759
4.018510999525664,21.87290916095539,6.091398237429619,1.7193413185398752,705.7125537248662,199.67335239910906,33.1152016843174,-122.6237177595894,2.4134288499700873
1.464515754114424,16.044101580038546,5.877625000541766,1.6659759466041375,117.08592052731929,289.83927846046635,34.51157480264833,-121.15373442297407,1.8128087110664444
1.4046268684501784,3.751507745979212,5.248660659282953,2.371099188968044,319.56231129108056,710.7132008955181,40.5608276462854,-117.22123117431033,1.4185833167785078
3.5288455676880988,27.5594861705646,3.2053487227493522,1.320966370129974,710.9623322604174,110.82270316727937,37.65600219226238,-117.48752448081103,2.859401668678113
3.1534350054423466,42.64706948565483,5.25586841721541,1.332862181825,1288.4076451473557,72.6195700304461,37.66078123165696,-118.93237910221187,2.2212965705519347
3.0809759854190437,44.420237469588955,4.655561014882659,1.0,211.3314565842876,975.4661462169582,40.651272416856784,-119.64054611593113,2.167899251251566
3.2323974443729053,13.00743896603009,2.588097725339824,1.3287876215760126,93.94673484309958,607.1400968193427,40.21796514627607,-119.24345950037034,2.5032434880304515
1.9347684189895595,31.581701401321904,7.152642700795584,1.4433748572882241,670.8851385663763,3659.244901951635,39.96423141504107,-118.63966528429349,2.376357951688827
3.0530065176361116,44.64994678260996,4.040290418775448,1.757640552438237,314.77270793339716,61.39417397001045,35.875800665609326,-117.11319044769814,2.114270759211534
3.147272600436531,21.845022342089504,6.98919446682427,1.9976075456545703,512.6869676931004,280.7691445505047,34.38242617552329,-116.80562152126156,1.814609351840833
1.9018446640380744,48.53897768268396,4.391634867646098,1.3596341953691953,487.9812040064506,65.68843990587148,37.687575934118975,-115.15738633479064,2.2815722896932598
6.909430762396094,47.051904985607194,6.017656025655426,1.6023402289529716,468.0231130875302,1075.7439761931876,37.77166444897447,-120.36039462325776,3.669175293433026
3.4449743554819356,11.61482876835928,3.4630249373523623,2.179695609660401,266.77918660647873,45.89021135232132,32.94001167496434,-122.02497481765471,2.10551090375624
1.4983256501142632,14.207206477910393,4.779473941170566,1.5880402083696632,998.8270800649476,103.55417636257312,36.48997761921854,-120.33735845887867,1.788802334651172
3.7745335204241135,10.202541930944413,4.679459435102404,1.828946647848883,172.6270852632237,319.3579192603497,37.60446428023185,-119.02686652204167,2.36029718203863
1.669725371807825,10.998771924189818,4.067057202176187,2.063028176831591,526.0003328273548,277.2489757322968,37.12037910457712,-118.51922478009506,0.8489044119926892
4.029097082591892,47.3009664458484,3.452964563485308,1.368921017587972,595.9603609908598,236.57146123063671,41.835922451416785,-115.61297156901455,2.5531926422804614
4.851547807015927,48.48803336882377,1.7859665990651674,1.3143357975109125,331.7785927124224,367.44663888460815,34.513381077696536,-122.47263009314094,2.780911275068444
1.8033730731675999,3.6467593004416785,3.477355800233115,2.280071376320917,891.8063634918121,631.3945408926735,33.9955308224192,-116.81107505367703,1.5691273035372018
4.400367519619045,31.273771139282445,5.529806002920647,1.8512159402429051,253.37268430110908,359.6060293889689,40.88131269883305,-118.48251713408294,2.612762608002134
3.3414019467894502,29.77580970573615,2.9488968030246183,1.2644094099098941,4011.081311744652,170.0615584828581,41.39353119170816,-119.39331041610413,2.8326627885036415
4.100176739585896,20.917929982947452,3.1379192092779533,1.3346483568220957,511.1170789181596,115.73998664560216,40.674707615904396,-115.20128845573163,2.572760207397886
7.017426050487428,33.216577233978455,2.914042106781228,1.5839565202859058,1391.7429152855948,320.6476256971767,41.049391107674936,-118.50600283381334,4.220397073043194
2.404413344013885,49.31575910105335,4.77152726451476,2.178702167818605,980.4895316586726,366.86310896120926,37.23330578641908,-115.74243457018075,1.7364622004883876
1.8647591782626387,9.682999018829454,3.4280035093704817,2.0064092615915987,1674.9566923043456,421.45995220460736,40.920864399507636,-116.25821416812256,1.6031252922321584
1.7423639535854254,7.140956395539237,6.463060021379508,2.040944921356091,440.57525997538994,186.46768257442815,37.22342541113842,-120.73971357553336,1.3653475374547375
1.8077714751930922,2.702919112277759,5.586684017483359,1.510914355460376,1245.3045484605275,52.24239078567388,36.18569381302152,-117.580880108999,1.1960817752522312
2.6154839447094664,19.555498699847316,4.758998367883695,1.6461975444582821,1730.208965160888,429.598116684013,34.21079483063176,-120.21280930655178,2.1592552940141623
3.223849000287175,18.219052330971166,4.909562824060427,1.4054111112972516,538.0748833633226,153.99066334593886,39.7535182992425,-119.92512418281942,2.01421088913352
3.121599090922473,22.97180409609084,3.56482718845654,1.5172033012814923,200.62441277083812,280.6765621542167,38.122803532092426,-115.10861956256616,2.028027154100363
4.110692988016425,26.668811574928394,3.565100385878751,1.3171074992245329,2514.3242322947767,260.5831724288728,35.965552315148344,-120.63310564229637,2.6232522178802173
2.736010796766088,39.64902369555319,5.5472813670704735,1.3848873671309845,411.1717151236397,72.90695279908283,32.776742296053975,-114.84933781572782,2.396477530821011
5.622447338378505,20.997782913333438,5.89448758820649,1.4258522879011033,436.409630050121,239.1121922515238,38.87342975451759,-115.64288759947618,3.060553908042428
2.381359595953127,17.861268577422912,5.532715321515968,1.6015628894039102,528.6566349906265,332.0376382275216,39.1638438278499,-114.28048276874082,1.851763370892489
10.591847307889463,43.17081983324097,3.8916187534859685,1.7934474485994343,184.33837502653938,506.9110161361653,33.23889782265678,-122.44713450257673,5.0
3.716690693672999,44.339630203336476,3.9852632757359148,2.3008015841633833,566.8727269932466,44.93259590270503,37.92976905752977,-123.04145839000468,3.139493413731111
1.7707819377833884,12.871064178961012,3.388790135331222,1.5324990537431091,571.47857722821,61.00204210503354,36.1383623492472,-123.65135666485432,1.1578746208963926
1.59130391259052,17.048262958276727,5.643340351953799,1.8544472100040912,399.3789013193398,146.7627734586601,38.742325343642946,-114.6781978538277,1.2565278152413615
3.4598879620037666,43.0809349164145,2.4882093902099616,1.5906711174688712,377.4405992179849,184.40141958110743,35.84393127231422,-123.99085247829842,2.920814508941394
2.430917133491892,5.049820459186006,2.3134249956440964,1.9988559707102103,323.0500594794543,54.2768608850184,39.41629469034888,-123.91821006255971,1.5736814560964896
